---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.UpdData = 4
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.FileName = "..\Input\SampleBVH-output-euler-leftarm.txt"
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.NumberFormat.Digits = 15
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.NumberFormat.Width = 23
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.NumberFormat.Style = ScientificNumber
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.NumberFormat.FormatStr = "%23.15e"
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.Values = 
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.Search = 
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.Format = 0
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.SepSign = " "
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.SepSpaceAutoOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.LineSepSign = ""
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.Header.TitleSectionOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.Header.ConstSectionOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.Header.VarSectionOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.Header.ColumnNamesOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.Header.LinePrefix = ""
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.Header.ShortenNamesOnOff = Off
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.Header.ColumnIDString = "col"
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.ConstSectionSaveOptionsOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.SternoClavicularProtraction
col2  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.SternoClavicularElevation
col3  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.SternoClavicularAxialRotation
col4  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.GlenohumeralFlexion
col5  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.GlenohumeralExternalRotation
col6  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.GlenohumeralAbduction
col7  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.ElbowFlexion
col8  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.ElbowPronation
col9  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.WristFlexion
col10  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.WristAbduction
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.SternoClavicularProtraction Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.SternoClavicularElevation Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.SternoClavicularAxialRotation Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.GlenohumeralFlexion Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.GlenohumeralExternalRotation Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.GlenohumeralAbduction Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.ElbowFlexion Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.ElbowPronation Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.WristFlexion Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile6.WristAbduction
2.758106872053872e+000 -5.874408770706124e-001 2.217160548239765e-001 -5.235987755878306e-001 -1.515339168342176e-001 -2.672486273099734e-002 1.451391352549510e-001 8.890005196615468e-002 5.522575599190435e-001 4.782438205486659e-001 3.110208648449554e-001
2.762139191919192e+000 -5.888468159883562e-001 2.218862571090619e-001 -5.235987755847331e-001 -1.542495860475144e-001 -2.411420138419773e-002 1.450781158277940e-001 8.523508980704880e-002 5.480989579980886e-001 4.808904806217043e-001 3.110043821662612e-001
2.766171511784512e+000 -5.902458875683925e-001 2.220544076640787e-001 -5.235987755973990e-001 -1.568632781411532e-001 -2.160927825707863e-002 1.450176313391951e-001 8.161339209944962e-002 5.438831695466799e-001 4.835105779131865e-001 3.110259236191391e-001
2.770203831649832e+000 -5.916321751679267e-001 2.222171922737357e-001 -5.235987755971352e-001 -1.593794702078990e-001 -1.923554721549228e-002 1.449597722054753e-001 7.805247333070731e-002 5.395894142649853e-001 4.861078370452225e-001 3.110829870785408e-001
2.774236151515152e+000 -5.930057477841397e-001 2.223731797078750e-001 -5.235987755968030e-001 -1.617955636026880e-001 -1.697958768769460e-002 1.449072144393509e-001 7.455093662166785e-002 5.352440920758622e-001 4.886807310619110e-001 3.111797802941396e-001
2.778268471380471e+000 -5.943647609077880e-001 2.225203388066812e-001 -5.235987755963871e-001 -1.641109566485284e-001 -1.484001785759687e-002 1.448624990094193e-001 7.111323813248648e-002 5.308584471193670e-001 4.912296887436858e-001 3.113181270007315e-001
2.782300791245791e+000 -5.957073846405404e-001 2.226566611847414e-001 -5.235987755958680e-001 -1.663248016937717e-001 -1.281522651939310e-002 1.448281896024089e-001 6.774364955903574e-002 5.264435697738318e-001 4.937553131658792e-001 3.114996003942632e-001
2.786333111111111e+000 -5.970318088209117e-001 2.227801743319244e-001 -5.235987755952272e-001 -1.684359818809640e-001 -1.090340014051388e-002 1.448068492338820e-001 6.444623134736049e-002 5.220103374053740e-001 4.962583406702388e-001 3.117254665394416e-001
2.790365430976431e+000 -5.983362423902610e-001 2.228889539123282e-001 -5.235987755944394e-001 -1.704431079295941e-001 -9.102541595491840e-003 1.448010001850299e-001 6.122482369740714e-002 5.175693556337526e-001 4.987395802866024e-001 3.119966153033294e-001
2.794397750841751e+000 -5.996189074731489e-001 2.229811365148033e-001 -5.235987755934779e-001 -1.723445354972819e-001 -7.410478140041332e-003 1.448130663296419e-001 5.808305393742032e-002 5.131309027720408e-001 5.011998347478093e-001 3.123134811002983e-001
2.798430070707071e+000 -6.008762820343101e-001 2.230543192357930e-001 -5.235987755976455e-001 -1.741404265928837e-001 -5.835531411399863e-003 1.448450921368724e-001 5.503024277809197e-002 5.086926696869121e-001 5.036405260637835e-001 3.126726591441747e-001
2.802462390572391e+000 -6.021098257722932e-001 2.231079502860087e-001 -5.235987755974565e-001 -1.758249908472569e-001 -4.355359523098099e-003 1.448994500508095e-001 5.205873604530296e-002 5.042867654152797e-001 5.060608230865720e-001 3.130795579578818e-001
2.806494710437710e+000 -6.033162182502784e-001 2.231398927848158e-001 -5.235987755972213e-001 -1.773978433139141e-001 -2.976511631026615e-003 1.449776421632985e-001 4.917679286330242e-002 4.999115851357022e-001 5.084615669562611e-001 3.135298585208135e-001
2.810527030303030e+000 -6.044936384263135e-001 2.231486686078985e-001 -5.235987755969300e-001 -1.788567838769311e-001 -1.696027046387017e-003 1.450809360842196e-001 4.638742552179630e-002 4.955756454984646e-001 5.108425907203968e-001 3.140213640384990e-001
2.814559350168350e+000 -6.056402498623443e-001 2.231329270372724e-001 -5.235987755965708e-001 -1.801996129910575e-001 -5.107125085092316e-004 1.452101443463822e-001 4.369352943272364e-002 4.912869664949984e-001 5.132032816605787e-001 3.145510627942526e-001
2.818591670033670e+000 -6.067542176421126e-001 2.230914487763394e-001 -5.235987755961338e-001 -1.814241780929753e-001 5.828574393726178e-004 1.453655963620720e-001 4.109787219914441e-002 4.870530849983034e-001 5.155425404446077e-001 3.151150922089031e-001
2.822623989898990e+000 -6.078337366677659e-001 2.230231425395592e-001 -5.235987755956026e-001 -1.825284089121044e-001 1.588327032564627e-003 1.455471364451892e-001 3.860307009563190e-002 4.828810928003433e-001 5.178587666925028e-001 3.157087156710232e-001
2.826656309764310e+000 -6.088770690048601e-001 2.229270328391795e-001 -5.235987755949643e-001 -1.835103406011414e-001 2.509534713213212e-003 1.457541454955695e-001 3.621155805723731e-002 4.787777005868226e-001 5.201498660386115e-001 3.163263093900370e-001
2.830688629629630e+000 -6.098825863729426e-001 2.228022390946258e-001 -5.235987755942000e-001 -1.843681260224948e-001 3.350477204251147e-003 1.459855811029824e-001 3.392555711961245e-002 4.747493206402483e-001 5.224132723441199e-001 3.169613619806327e-001
2.834720949494949e+000 -6.108488131330698e-001 2.226479485100141e-001 -5.235987755932920e-001 -1.851000404990804e-001 4.115257676423495e-003 1.462400291424475e-001 3.174703836586326e-002 4.708021506138830e-001 5.246459808053197e-001 3.176064978179950e-001
