---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.UpdData = 4
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.FileName = "..\Input\SampleBVH-output-euler-trunk.txt"
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.NumberFormat.Width = 23
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%23.15e"
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.Values = 
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.Format = 0
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.SepSpaceAutoOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.Header.ShortenNamesOnOff = Off
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.Header.ColumnIDString = "col"
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.ConstSectionSaveOptionsOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
2.879076468013468e+000 2.417036279437520e+000 1.073045190076096e+000 -3.444108104289984e+000 -1.960937915639953e-002 1.334997384838964e+000 -2.696904714458928e-002 -5.206549238682375e-002 -5.930471742894056e-002 3.038513300429844e-001
2.883108787878788e+000 2.416476955375094e+000 1.072440697924928e+000 -3.450716343739144e+000 -1.894037313547218e-002 1.334879956902312e+000 -2.804673521878039e-002 -5.207885574849767e-002 -6.256507318887071e-002 3.042413771613626e-001
2.887141107744108e+000 2.415900205222038e+000 1.071871785299571e+000 -3.457335957275786e+000 -1.824975224381724e-002 1.334828360677578e+000 -2.917703791005561e-002 -5.208216384008810e-002 -6.585804277691383e-002 3.045482356215937e-001
2.891173427609428e+000 2.415306604540406e+000 1.071339417538720e+000 -3.463964608184842e+000 -1.754288239860214e-002 1.334846856126251e+000 -3.035772939850157e-002 -5.207608302445693e-002 -6.917110549616795e-002 3.047666259880009e-001
2.895205747474748e+000 2.414696787585083e+000 1.070844588436430e+000 -3.470599847035478e+000 -1.682503423139191e-002 1.334938771774841e+000 -3.158618675483651e-002 -5.206145932606840e-002 -7.249157286996426e-002 3.048922941554553e-001
2.899238067340067e+000 2.414071453852218e+000 1.070388323814367e+000 -3.477239131632456e+000 -1.610126512389849e-002 1.335106287195534e+000 -3.285931228078290e-002 -5.203932660671715e-002 -7.580671194877135e-002 3.049222219168074e-001
2.903270387205387e+000 2.413431374475287e+000 1.069971681831772e+000 -3.483879849149684e+000 -1.537626114521857e-002 1.335350283933894e+000 -3.417340759713424e-002 -5.201092425671648e-002 -7.910384882488147e-002 3.048547662096610e-001
2.907302707070707e+000 2.412777397282117e+000 1.069595750865589e+000 -3.490519341103506e+000 -1.465421267633472e-002 1.335670273888251e+000 -3.552407101408744e-002 -5.197764414987261e-002 -8.237045773868616e-002 3.046897421400720e-001
2.911335026936027e+000 2.412110451012455e+000 1.069261639801642e+000 -3.497154924586842e+000 -1.393847297874545e-002 1.336064405232841e+000 -3.690588802659371e-002 -5.194132922460749e-002 -8.559418584673187e-002 3.044283167640255e-001
2.915367346801347e+000 2.411431544177724e+000 1.068970473939179e+000 -3.503783924823662e+000 -1.323171778004129e-002 1.336529535936872e+000 -3.831258971584837e-002 -5.190385572509628e-002 -8.876293835962221e-002 3.040730531621955e-001
2.919399666666667e+000 2.410741762977754e+000 1.068723379697715e+000 -3.510403697930331e+000 -1.253568313517249e-002 1.337061363574464e+000 -3.973681940969195e-002 -5.186739728109956e-002 -9.186486715018780e-002 3.036276864293319e-001
2.923431986531987e+000 2.410042264761338e+000 1.068521471184565e+000 -3.517011658803241e+000 -1.185118221580221e-002 1.337654595060891e+000 -4.117016625612019e-002 -5.183433180744405e-002 -9.488838642939886e-002 3.030969656581274e-001
2.927464306397306e+000 2.409334268542591e+000 1.068365833847431e+000 -3.523605307491615e+000 -1.117811806611686e-002 1.338303142275650e+000 -4.260320457448645e-002 -5.180720371100533e-002 -9.782217641079116e-002 3.024864513066831e-001
2.931496626262626e+000 2.408619042433979e+000 1.068257506090889e+000 -3.530182254556610e+000 -1.051552381595024e-002 1.339000332513402e+000 -4.402557548826850e-002 -5.178867857122455e-002 -1.006551945907229e-001 3.018022988667525e-001
2.935528946127946e+000 2.407897887984435e+000 1.068197458872698e+000 -3.536740244772493e+000 -9.861610380267552e-003 1.339739126068619e+000 -4.542610086898762e-002 -5.178149644976308e-002 -1.033767086737891e-001 3.010510354325401e-001
2.939561265993266e+000 2.407172121475398e+000 1.068186574266852e+000 -3.543277178312185e+000 -9.213817872857789e-003 1.340512337357016e+000 -4.679293644845242e-002 -5.178842568530560e-002 -1.059763665274814e-001 3.002393312272391e-001
2.943593585858586e+000 2.406443053552011e+000 1.068225625248591e+000 -3.549791127850082e+000 -8.568890254249981e-003 1.341312864194263e+000 -4.811379697934520e-002 -5.181226788926147e-002 -1.084443097505049e-001 2.993737357682826e-001
2.947625905723906e+000 2.405711968112831e+000 1.068315263466842e+000 -3.556280351724843e+000 -7.923084578679135e-003 1.342133930320609e+000 -4.937634626028188e-002 -5.185555400071380e-002 -1.107713999249200e-001 2.984605196279572e-001
2.951658225589226e+000 2.404980108231998e+000 1.068456005319761e+000 -3.562743297485302e+000 -7.272336113003318e-003 1.342969324658123e+000 -5.056859640245125e-002 -5.192079675970417e-002 -1.129493810639541e-001 2.975052837362400e-001
2.955690545454545e+000 2.404248662923616e+000 1.068648225538092e+000 -3.569178602143365e+000 -6.612578309819891e-003 1.343813606828738e+000 -5.167942075367756e-002 -5.201017504905220e-002 -1.149711363645161e-001 2.965128390243681e-001
2.959722865319865e+000 2.403518757867563e+000 1.068892146709306e+000 -3.575585085497297e+000 -5.939982985226678e-003 1.344662253911496e+000 -5.269896538266911e-002 -5.212551315121886e-002 -1.168308577451098e-001 2.954870352835347e-001
2.963755185185185e+000 2.402791447977846e+000 1.069187828479794e+000 -3.581961739568823e+000 -5.251185075448275e-003 1.345511742093907e+000 -5.361899284337137e-002 -5.226822245900129e-002 -1.185241703017403e-001 2.944306833673982e-001
2.967787505050505e+000 2.402067713006451e+000 1.069535156807856e+000 -3.588307714643518e+000 -4.543482888425795e-003 1.346359564151658e+000 -5.443314146744292e-002 -5.243925815896484e-002 -1.200481903354032e-001 2.933455488159186e-001
2.971819824915825e+000 2.401348456564175e+000 1.069933834181221e+000 -3.594622302700115e+000 -3.815016208166410e-003 1.347204188691946e+000 -5.513709814770889e-002 -5.263908877412284e-002 -1.214015115110723e-001 2.922324115147659e-001
2.975852144781145e+000 2.400634508246382e+000 1.070383371571408e+000 -3.600904919246703e+000 -3.064912704928847e-003 1.348044972557606e+000 -5.572868434074434e-002 -5.286768009620688e-002 -1.225841297171888e-001 2.910911787127702e-001
2.979884464646465e+000 2.399926628160614e+000 1.070883082735559e+000 -3.607155084840296e+000 -2.293384217642263e-003 1.348882039250328e+000 -5.620785403474728e-002 -5.312449736895047e-002 -1.235973267101913e-001 2.899210360100041e-001
2.983916784511785e+000 2.399225512840424e+000 1.071432081254179e+000 -3.613372407631241e+000 -1.501758152824281e-003 1.349716134336923e+000 -5.657660212514756e-002 -5.340852838978883e-002 -1.244435270521224e-001 2.887206228127049e-001
2.987949104377104e+000 2.398531801380774e+000 1.072029280435389e+000 -3.619556568104902e+000 -6.924405758253514e-004 1.350548467591017e+000 -5.683878765196219e-002 -5.371832693354723e-002 -1.251261358570923e-001 2.874882204270013e-001
2.991981424242424e+000 2.397846080770580e+000 1.072673395949079e+000 -3.625707306869759e+000 1.311812299151604e-004 1.351380551879299e+000 -5.699988991630359e-002 -5.405207263231929e-002 -1.256493683390023e-001 2.862219406884374e-001
2.996013744107744e+000 2.397168889827150e+000 1.073362950816300e+000 -3.631824415903689e+000 9.648797415808732e-004 1.352214048825357e+000 -5.706672809208128e-002 -5.440764111626145e-002 -1.260180872095832e-001 2.849199029548820e-001
3.000046063973064e+000 2.396500721650384e+000 1.074096282189261e+000 -3.637907733176957e+000 1.803748027980960e-003 1.353050629991574e+000 -5.704717823198197e-002 -5.478267728556117e-002 -1.262376601628242e-001 2.835803892681870e-001
3.004078383838384e+000 2.395842024890880e+000 1.074871549318149e+000 -3.643957140172127e+000 2.642354311318251e-003 1.353891860057557e+000 -5.694991777949581e-002 -5.517466487188737e-002 -1.263138419818089e-001 2.822019707289581e-001
3.008110703703704e+000 2.395193204300399e+000 1.075686742217861e+000 -3.649972561689011e+000 3.474871904136972e-003 1.354739105968597e+000 -5.678421505602153e-002 -5.558098808497386e-002 -1.262526803801854e-001 2.807836013870337e-001
3.012143023569024e+000 2.394554621061279e+000 1.076539690728656e+000 -3.655953967432312e+000 4.295187276555726e-003 1.355593473283648e+000 -5.655975673325067e-002 -5.599898672741026e-002 -1.260604404348318e-001 2.793246793779247e-001
3.016175343434343e+000 2.393926593349077e+000 1.077428073877904e+000 -3.661901375036220e+000 5.097003502349770e-003 1.356455768547230e+000 -5.628649117670231e-002 -5.642600944806286e-002 -1.257435417129943e-001 2.778250778596952e-001
3.020207663299663e+000 2.393309397481185e+000 1.078349429641914e+000 -3.667814854250100e+000 5.873951036244830e-003 1.357326485025734e+000 -5.597447528982722e-002 -5.685946736396619e-002 -1.253085076035952e-001 2.762851495798283e-001
3.024239983164983e+000 2.392703269824772e+000 1.079301165313251e+000 -3.673694531980281e+000 6.619705146954803e-003 1.358205808094754e+000 -5.563372979062042e-002 -5.729688638373872e-002 -1.247619324112699e-001 2.747057093488876e-001
3.028272303030303e+000 2.392108409463536e+000 1.080280568687544e+000 -3.679540597791907e+000 7.328101140065990e-003 1.359093635633467e+000 -5.527411566051719e-002 -5.773595453713491e-002 -1.241104712569532e-001 2.730879992226865e-001
3.032304622895623e+000 2.391524981624257e+000 1.081284820840247e+000 -3.685353310479956e+000 7.993179961519197e-003 1.359989609549491e+000 -5.490529615558966e-002 -5.817448011704605e-002 -1.233608822161783e-001 2.714336669878885e-001
3.036336942760943e+000 2.390953121298162e+000 1.082311006825326e+000 -3.691132998608993e+000 8.609493540638405e-003 1.360893153141882e+000 -5.453645166448568e-002 -5.861074648250749e-002 -1.225199119795361e-001 2.697446033806527e-001
3.040369262626263e+000 2.390392937839390e+000 1.083356133725024e+000 -3.696880070974233e+000 9.171826352107323e-003 1.361803522862029e+000 -5.417656799585072e-002 -5.904302991027118e-002 -1.215945088197208e-001 2.680230388694427e-001
3.044401582491583e+000 2.389844518843273e+000 1.084417143263682e+000 -3.702595014707890e+000 9.675454379951926e-003 1.362719861782411e+000 -5.383419112319298e-002 -5.946994485247437e-002 -1.205916891319624e-001 2.662713602797227e-001
3.048433902356902e+000 2.389307933729636e+000 1.085490928488865e+000 -3.708278397234508e+000 1.011611274665818e-002 1.363641258186614e+000 -5.351746162534454e-002 -5.989036001925108e-002 -1.195185612388352e-001 2.644920655983154e-001
3.052466222222222e+000 2.388783236289845e+000 1.086574350451480e+000 -3.713930865572189e+000 1.049001262206945e-002 1.364566801402886e+000 -5.323409413884438e-002 -6.030339654541455e-002 -1.183823035313303e-001 2.626876944864958e-001
3.056498542087542e+000 2.388270465613014e+000 1.087664254526182e+000 -3.719553142392896e+000 1.079395825750483e-002 1.365495633490000e+000 -5.299125054486729e-002 -6.070852300155223e-002 -1.171900907558909e-001 2.608607362984514e-001
3.060530861952862e+000 2.387769647039384e+000 1.088757491060843e+000 -3.725146030251933e+000 1.102495617544294e-002 1.366427001162061e+000 -5.279590937080510e-002 -6.110514694203274e-002 -1.159492133180361e-001 2.590136886872416e-001
3.064563181818182e+000 2.387280788330741e+000 1.089850927595740e+000 -3.730710395694557e+000 1.118085210114820e-002 1.367360293107471e+000 -5.265421394654059e-002 -6.149323708311950e-002 -1.146667706076260e-001 2.571488256957886e-001
3.068595501683502e+000 2.386803877441376e+000 1.090941469361339e+000 -3.736247171821185e+000 1.125990901295253e-002 1.368295076366247e+000 -5.257186472533392e-002 -6.187288331720254e-002 -1.133497880411505e-001 2.552682844955556e-001
3.072627821548822e+000 2.386338877487907e+000 1.092026074673879e+000 -3.741757350144364e+000 1.126090532691274e-002 1.369231118630413e+000 -5.255399217370665e-002 -6.224439720596697e-002 -1.120051073190887e-001 2.533740043322876e-001
3.076660141414141e+000 2.385885721883622e+000 1.093101771030665e+000 -3.747241976189969e+000 1.118296647891349e-002 1.370168403078191e+000 -5.260528729737887e-002 -6.260818705879713e-002 -1.106393616071885e-001 2.514677310416759e-001
3.080692461279461e+000 2.385444306312915e+000 1.094165664850004e+000 -3.752702131770140e+000 1.102611912319631e-002 1.371107125703567e+000 -5.272942430768256e-002 -6.296520304733363e-002 -1.092587183589126e-001 2.495509187697065e-001
3.084724781144781e+000 2.385014487079033e+000 1.095214959852718e+000 -3.758138943190018e+000 1.079029175031543e-002 1.372047692070161e+000 -5.293000749510343e-002 -6.331618474482693e-002 -1.078691149694023e-001 2.476248855967863e-001
3.088757101010101e+000 2.384596074023599e+000 1.096246963846591e+000 -3.763553562338502e+000 1.047586833049412e-002 1.372990688895017e+000 -5.321000234980958e-002 -6.366213774428040e-002 -1.064760017145979e-001 2.456907303599380e-001
3.092789420875421e+000 2.384188826460018e+000 1.097259098647145e+000 -3.768947158192771e+000 1.008365232676299e-002 1.373936856041710e+000 -5.357175402308680e-002 -6.400431201321494e-002 -1.050843183615205e-001 2.437493492722235e-001
3.096821740740741e+000 2.383792455326296e+000 1.098248915275875e+000 -3.774320925083369e+000 9.613881631341187e-003 1.374887043613299e+000 -5.401792227039248e-002 -6.434357175917997e-002 -1.036986500667730e-001 2.418016378394979e-001
3.100854060606061e+000 2.383406614603258e+000 1.099214093390986e+000 -3.779676051438980e+000 9.067566000543528e-003 1.375842183349408e+000 -5.455018380277110e-002 -6.468131044796645e-002 -1.023229322758900e-001 2.398482615261155e-001
3.104886380471380e+000 2.383030906142550e+000 1.100152455049318e+000 -3.785013729928914e+000 8.445433807898696e-003 1.376803241279691e+000 -5.517024316396448e-002 -6.501875678431442e-002 -1.009606533206872e-001 2.378898817970807e-001
3.108918700336700e+000 2.382664879657419e+000 1.101061968978269e+000 -3.790335146536357e+000 7.748116452074246e-003 1.377771176644077e+000 -5.587965200484158e-002 -6.535711964112355e-002 -9.961480768709306e-002 2.359271466601751e-001
3.112951020202020e+000 2.382308037511273e+000 1.101940755781307e+000 -3.795641478817017e+000 6.975700331619192e-003 1.378746919813683e+000 -5.668022702829959e-002 -6.569737503965736e-002 -9.828794662123037e-002 2.339607336029629e-001
3.116983340067340e+000 2.381959829461535e+000 1.102787086638260e+000 -3.800933873095636e+000 6.129250738672926e-003 1.379731252206031e+000 -5.757264270871428e-002 -6.604100879790734e-002 -9.698204817862968e-002 2.319913696194174e-001
3.121015659932660e+000 2.381619671140299e+000 1.103599390756955e+000 -3.806213468544077e+000 5.208320370318798e-003 1.380724890692044e+000 -5.855875905815334e-002 -6.638878233669686e-002 -9.569880982739445e-002 2.300198964318810e-001
3.125047979797980e+000 2.381286939671475e+000 1.104376250384073e+000 -3.811481374764560e+000 4.212607749958641e-003 1.381728376264825e+000 -5.964009020290929e-002 -6.674156072511332e-002 -9.443949403395192e-002 2.280472713185622e-001
3.129080299663300e+000 2.380960975935916e+000 1.105116397838481e+000 -3.816738665356715e+000 3.141794460440137e-003 1.382742175780702e+000 -6.081799438644531e-002 -6.710027226528893e-002 -9.320497964291048e-002 2.260745243549028e-001
3.133112619528619e+000 2.380641113307000e+000 1.105818723532510e+000 -3.821986419644143e+000 1.994269550070591e-003 1.383766236873494e+000 -6.209480678092266e-002 -6.746503803853758e-002 -9.199600957524899e-002 2.241030743326966e-001
3.137144939393939e+000 2.380326647734826e+000 1.106482255238935e+000 -3.827225657406449e+000 7.691677459490475e-004 1.384800617907897e+000 -6.347206221868143e-002 -6.783653016755384e-002 -9.081290730232786e-002 2.221342566418155e-001
3.141177259259259e+000 2.380016867705348e+000 1.107106165685258e+000 -3.832457385424327e+000 -5.350847218652044e-004 1.385845059108425e+000 -6.495180532670780e-002 -6.821498606529253e-002 -8.965585443737675e-002 2.201696573178666e-001
3.145209579124579e+000 2.379711053087412e+000 1.107689764505895e+000 -3.837682586934520e+000 -1.920353963925331e-003 1.386899094139993e+000 -6.653623353288064e-002 -6.860046868050074e-002 -8.852486354740777e-002 2.182110122153984e-001
3.149241898989899e+000 2.379408479650167e+000 1.108232493000356e+000 -3.842902223140485e+000 -3.388760752218469e-003 1.387962061461769e+000 -6.822767803011774e-002 -6.899286922617859e-002 -8.741981278746672e-002 2.162601893096062e-001
3.153274218855219e+000 2.379108422841694e+000 1.108733918638205e+000 -3.848117234800917e+000 -4.942624914358707e-003 1.389033119836000e+000 -7.002856712937677e-002 -6.939191562097372e-002 -8.634047745936727e-002 2.143191664325934e-001
3.157306538720539e+000 2.378810160843500e+000 1.109193729399411e+000 -3.853328543889652e+000 -6.584392563582680e-003 1.390111267491315e+000 -7.194137191751160e-002 -6.979718618983459e-002 -8.528655740456709e-002 2.123900051624479e-001
3.161338858585859e+000 2.378512977014466e+000 1.109611728011227e+000 -3.858537055376206e+000 -8.316547141767005e-003 1.391195365342189e+000 -7.396853411058811e-002 -7.020812835016756e-002 -8.425769904715638e-002 2.104748206889167e-001
3.165371178451178e+000 2.378216161916257e+000 1.109987826116942e+000 -3.863743659208779e+000 -1.014150538448924e-002 1.392284164184224e+000 -7.611237609916620e-002 -7.062408179512171e-002 -8.325351114344792e-002 2.085757479637548e-001
3.169403498316498e+000 2.377919015154034e+000 1.110322038402321e+000 -3.868949232593074e+000 -1.206149974383418e-002 1.393376335096097e+000 -7.837499403216364e-002 -7.104430526051014e-002 -8.227357393646800e-002 2.066949051581084e-001
3.173435818181818e+000 2.377620847268430e+000 1.110614476695119e+000 -3.874154642638300e+000 -1.407844951997442e-002 1.394470502480229e+000 -8.075813635568327e-002 -7.146800589330198e-002 -8.131744263955945e-002 2.048343551917585e-001
3.177468138047138e+000 2.377320981874223e+000 1.110865344033987e+000 -3.879360749383643e+000 -1.619382466122294e-002 1.395565279565334e+000 -8.326307280177361e-002 -7.189437022062907e-002 -8.038464736269270e-002 2.029960656022136e-001
3.181500457912458e+000 2.377018758159151e+000 1.111074928682314e+000 -3.884568409144708e+000 -1.840850827003803e-002 1.396659305716957e+000 -8.589046117076370e-002 -7.232259534045216e-002 -7.947469181144670e-002 2.011818675080103e-001
3.185532777777778e+000 2.376713533769789e+000 1.111243598044214e+000 -3.889778478063965e+000 -2.072266391704246e-002 1.397751284250410e+000 -8.864021903160332e-002 -7.275191875789955e-002 -7.858705242297766e-002 1.993934151595112e-001
3.189565097643098e+000 2.376404688056136e+000 1.111371792430871e+000 -3.894991815738981e+000 -2.313561155343292e-002 1.398840019823502e+000 -9.151140483191633e-002 -7.318164588568089e-002 -7.772117896147696e-002 1.976321471523229e-001
3.193597417508418e+000 2.376091625611704e+000 1.111460018631867e+000 -3.900209288824822e+000 -2.564571364678733e-002 1.399924455301322e+000 -9.450211050866630e-002 -7.361117511646707e-002 -7.687649723293234e-002 1.958992494157727e-001
3.197629737373737e+000 2.375773780004572e+000 1.111508843251580e+000 -3.905431774514271e+000 -2.825027277583474e-002 1.401003707885522e+000 -9.760936681640267e-002 -7.404002063110479e-002 -7.605241394625344e-002 1.941956201082845e-001
3.201662057239057e+000 2.375450617537023e+000 1.111518885718553e+000 -3.910660163742650e+000 -3.094544216445203e-002 1.402077103618447e+000 -1.008290621714847e-001 -7.446783280165037e-002 -7.524832279197065e-002 1.925218372245223e-001
3.205694377104377e+000 2.375121640866611e+000 1.111490810767795e+000 -3.915895363837774e+000 -3.372614975123718e-002 1.403144209360924e+000 -1.041558746929855e-001 -7.489441609464248e-002 -7.446361042780679e-002 1.908781297061675e-001
3.209726696969697e+000 2.374786392472469e+000 1.111425320253950e+000 -3.921138300229433e+000 -3.658603384164844e-002 1.404204861764281e+000 -1.075832151016599e-001 -7.531974508415534e-002 -7.369766204548654e-002 1.892643524481777e-001
3.213759016835017e+000 2.374444458068344e+000 1.111323144543806e+000 -3.926389916897492e+000 -3.951738562824356e-002 1.405259192531652e+000 -1.111031763073481e-001 -7.574397973370239e-002 -7.294986781789802e-002 1.876799658765343e-001
3.217791336700337e+000 2.374095469852426e+000 1.111185034106355e+000 -3.931651175481616e+000 -4.251109528684643e-002 1.406307648950372e+000 -1.147064872962413e-001 -7.616748045887721e-002 -7.221963178910953e-002 1.861240210323894e-001
3.221823656565657e+000 2.373739109242639e+000 1.111011751847039e+000 -3.936923053215288e+000 -4.555660509158772e-002 1.407351009328794e+000 -1.183824748301242e-001 -7.659082199170710e-002 -7.150638311414595e-002 1.845951503722791e-001
3.225855976430976e+000 2.373375108918579e+000 1.110804066450864e+000 -3.942206539951064e+000 -4.864187712459071e-002 1.408390393465032e+000 -1.221190393228313e-001 -7.701480452591697e-002 -7.080958788185830e-002 1.830915640988312e-001
3.229888296296296e+000 2.373003254296246e+000 1.110562746897195e+000 -3.947502634544385e+000 -5.175338031656619e-002 1.409427267416292e+000 -1.259026477818660e-001 -7.744046132706013e-002 -7.012875933747775e-002 1.816110528285480e-001
3.233920616161616e+000 2.372623384598485e+000 1.110288558311563e+000 -3.952812340835256e+000 -5.487609889495235e-002 1.410463440841881e+000 -1.297183440897231e-001 -7.786906222717292e-002 -6.946346444141438e-002 1.801509983842660e-001
3.237952936026936e+000 2.372235393544392e+000 1.109982259266367e+000 -3.958136663439142e+000 -5.799356491978636e-002 1.411501055257435e+000 -1.335497778528129e-001 -7.830211201798293e-002 -6.881332487171278e-002 1.787083943404038e-001
3.241985255892256e+000 2.371839229570645e+000 1.109644600576195e+000 -3.963476603512775e+000 -6.108791713039261e-002 1.412542562319732e+000 -1.373792532469244e-001 -7.874134286231704e-002 -6.817801120907799e-002 1.772798770277000e-001
3.246017575757576e+000 2.371434895472868e+000 1.109276325601628e+000 -3.968833154596269e+000 -6.413998686164732e-002 1.413590692074366e+000 -1.411877985643231e-001 -7.918870018184848e-002 -6.755722989761957e-002 1.758617666915270e-001
3.250049895622896e+000 2.371022447409777e+000 1.108878172060787e+000 -3.974207298596645e+000 -6.712941142356370e-002 1.414648411307924e+000 -1.449552568998670e-001 -7.964632143000557e-002 -6.695070268382067e-002 1.744501181878636e-001
3.254082215488215e+000 2.370601993362162e+000 1.108450875330340e+000 -3.979600001976860e+000 -7.003477461358551e-002 1.415718871905854e+000 -1.486603971210048e-001 -8.011650729357789e-002 -6.635813768128379e-002 1.730407809674686e-001
3.258114535353535e+000 2.370173691244658e+000 1.107995173193523e+000 -3.985012212189876e+000 -7.283377199596852e-002 1.416805349409755e+000 -1.522810420587881e-001 -8.060168561567543e-002 -6.577919117083235e-002 1.716294679852294e-001
3.262146855218855e+000 2.369737746742711e+000 1.107511811965292e+000 -3.990444854318197e+000 -7.550339786764450e-002 1.417911172655818e+000 -1.557942106968858e-001 -8.110436886335330e-002 -6.521341985183718e-002 1.702118325528564e-001
3.266179175084175e+000 2.369294410789162e+000 1.107001553887631e+000 -3.995898827809004e+000 -7.802015278949823e-002 1.419039645450789e+000 -1.591762735689844e-001 -8.162710569419296e-002 -6.466022372961869e-002 1.687835521635004e-001
3.270211494949495e+000 2.368843976757219e+000 1.106465185633039e+000 -4.001375003188092e+000 -8.036027123080813e-002 1.420193961059869e+000 -1.624031213115139e-001 -8.217242718387453e-002 -6.411878020963244e-002 1.673404187135768e-001
3.274243814814815e+000 2.368386777706410e+000 1.105903527696127e+000 -4.006874218669516e+000 -8.249996632265867e-002 1.421377110708293e+000 -1.654503440414136e-001 -8.274278909479890e-002 -6.358797077489063e-002 1.658784342879932e-001
3.278276134680135e+000 2.367923183898673e+000 1.105317444403219e+000 -4.012397276606747e+000 -8.441568725626056e-002 1.422591787937416e+000 -1.682934186125903e-001 -8.334051179898493e-002 -6.306630262904443e-002 1.643939108302133e-001
3.282308454545454e+000 2.367453600474319e+000 1.104707854211219e+000 -4.017944939764123e+000 -8.608438667159446e-002 1.423840290680564e+000 -1.709079036473826e-001 -8.396771857299842e-002 -6.255182850576797e-002 1.628835715091978e-001
3.286340774410774e+000 2.366978465181757e+000 1.104075739889987e+000 -4.023517927451305e+000 -8.748379711782346e-002 1.425124422553282e+000 -1.732696449016898e-001 -8.462627252274149e-002 -6.204206888451560e-002 1.613446516700022e-001
3.290373094276094e+000 2.366498246306184e+000 1.103422158102659e+000 -4.029116911628024e+000 -8.859271613072092e-002 1.426445394728654e+000 -1.753549951034860e-001 -8.531771301331377e-002 -6.153394265484134e-002 1.597749973914509e-001
3.294405414141414e+000 2.366013440990744e+000 1.102748247834197e+000 -4.034742513105454e+000 -8.939130143966861e-002 1.427803729767236e+000 -1.771410558088037e-001 -8.604319274194409e-002 -6.102371439641074e-002 1.581731597581947e-001
3.298437734006734e+000 2.365524573979735e+000 1.102055237089441e+000 -4.040395297961119e+000 -8.986138226884714e-002 1.429199168329423e+000 -1.786059545450501e-001 -8.680341560725874e-002 -6.050696797621209e-002 1.565384835287419e-001
