---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.UpdData = 4
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.FileName = "..\Input\SampleBVH-output-euler-leftlegtd.txt"
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.NumberFormat.Digits = 15
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.NumberFormat.Width = 23
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.NumberFormat.Style = ScientificNumber
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.NumberFormat.FormatStr = "%23.15e"
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.Values = 
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.Search = 
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.Format = 0
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.SepSign = " "
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.SepSpaceAutoOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.LineSepSign = ""
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.Header.TitleSectionOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.Header.ConstSectionOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.Header.VarSectionOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.Header.ColumnNamesOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.Header.LinePrefix = ""
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.Header.ShortenNamesOnOff = Off
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.Header.ColumnIDString = "col"
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.ConstSectionSaveOptionsOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.HipFlexion
col2  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.HipAbduction
col3  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.HipExternalRotation
col4  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.KneeFlexion
col5  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.AnklePlantarFlexion
col6  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.HipFlexion Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.HipAbduction Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.HipExternalRotation Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.KneeFlexion Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.AnklePlantarFlexion Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile2.SubTalarEversion
3.439568929292929e+000 -2.328758158494316e-001 -1.803873353924681e-001 2.157535807600773e-001 3.019838139738018e-001 -8.122567934884159e-002 3.101038028563250e-001
3.443601249158249e+000 -2.298304851298816e-001 -1.779943594291047e-001 2.099800712725839e-001 3.198506729048415e-001 -9.207900785465245e-002 3.189404717301505e-001
3.447633569023569e+000 -2.263734428284197e-001 -1.755089127435232e-001 2.045588957312537e-001 3.381829407218817e-001 -1.035681739277642e-001 3.272506146773459e-001
3.451665888888889e+000 -2.225107146563914e-001 -1.729304462562609e-001 1.995207109373959e-001 3.569427848802274e-001 -1.157044693581253e-001 3.349884867913383e-001
3.455698208754209e+000 -2.182499489706125e-001 -1.702582696391932e-001 1.948855440523351e-001 3.760883939617204e-001 -1.285008244979177e-001 3.421217487101705e-001
3.459730528619529e+000 -2.136004117993017e-001 -1.674918268582584e-001 1.906630231055216e-001 3.955742262150986e-001 -1.419709074393763e-001 3.486302299256485e-001
3.463762848484848e+000 -2.085729572704715e-001 -1.646309658810443e-001 1.868530604894814e-001 4.153513308581578e-001 -1.561279605871637e-001 3.545042798349795e-001
3.467795168350168e+000 -2.031799658997701e-001 -1.616761815158250e-001 1.834469004109274e-001 4.353677410987748e-001 -1.709834421082696e-001 3.597428851326724e-001
3.471827488215488e+000 -1.974352495022028e-001 -1.586288116960941e-001 1.804284309330092e-001 4.555689371266616e-001 -1.865455499803697e-001 3.643517274801673e-001
3.475859808080808e+000 -1.913539233466478e-001 -1.554911725853181e-001 1.777756618009297e-001 4.758983759286126e-001 -2.028177062148762e-001 3.683413350280645e-001
3.479892127946128e+000 -1.849522406654156e-001 -1.522666273548448e-001 1.754622807003435e-001 4.962980840746962e-001 -2.197970640610338e-001 3.717254456107332e-001
3.483924447811448e+000 -1.782473856403805e-001 -1.489595948301274e-001 1.734592130446975e-001 5.167093097117055e-001 -2.374730812586848e-001 3.745196552842666e-001
3.487956767676768e+000 -1.712572391461646e-001 -1.455755106321535e-001 1.717361120809431e-001 5.370732294996460e-001 -2.558261948752523e-001 3.767403859501476e-001
3.491989087542088e+000 -1.640001461843209e-001 -1.421207496891637e-001 1.702627108510244e-001 5.573317038508473e-001 -2.748266409551305e-001 3.784041829546015e-001
3.496021407407407e+000 -1.564947037172296e-001 -1.386025121418142e-001 1.690099906864895e-001 5.774280697135984e-001 -2.944334719884438e-001 3.795273444771821e-001
3.500053727272727e+000 -1.487595685309546e-001 -1.350286760694766e-001 1.679511461444478e-001 5.973079552887514e-001 -3.145938279601080e-001 3.801258727855696e-001
3.504086047138047e+000 -1.408132771804093e-001 -1.314076260437078e-001 1.670623396492599e-001 6.169200965170711e-001 -3.352425132447404e-001 3.802157185717031e-001
3.508118367003367e+000 -1.326740707072685e-001 -1.277480654291165e-001 1.663232476450885e-001 6.362171315553777e-001 -3.563019235914213e-001 3.798132695631717e-001
3.512150686868687e+000 -1.243597179298235e-001 -1.240588159810316e-001 1.657174072534312e-001 6.551563463545796e-001 -3.776823566506780e-001 3.789360146749206e-001
3.516183006734007e+000 -1.158873313875957e-001 -1.203486102869009e-001 1.652323761156624e-001 6.737003411714420e-001 -3.992827291172028e-001 3.776032964866897e-001
3.520215326599327e+000 -1.072731717786082e-001 -1.166258877326409e-001 1.648597191386449e-001 6.918175846793605e-001 -4.209917143942097e-001 3.758370542026807e-001
3.524247646464646e+000 -9.853244151130298e-002 -1.128986044627933e-001 1.645948363071466e-001 7.094828210464386e-001 -4.426893028800412e-001 3.736624604810658e-001
3.528279966329966e+000 -8.967907418934870e-002 -1.091740644680534e-001 1.644366467582886e-001 7.266772965579674e-001 -4.642487693761637e-001 3.711083648150573e-001
3.532312286195286e+000 -8.072513979098771e-002 -1.054595963254750e-001 1.643890578653759e-001 7.433876237481863e-001 -4.855480548171949e-001 3.682198691638027e-001
3.536344606060606e+000 -7.168262665806539e-002 -1.017583502077537e-001 1.644508628222305e-001 7.596113329527356e-001 -5.064271699519527e-001 3.649961964949817e-001
3.540376925925926e+000 -6.255937676561443e-002 -9.807739858823639e-002 1.646342272570533e-001 7.753448931472178e-001 -5.267814958718916e-001 3.615142095536461e-001
3.544409245791246e+000 -5.336291931776657e-002 -9.441948763442820e-002 1.649449034282357e-001 7.905945663662777e-001 -5.464742205709230e-001 3.578036408140726e-001
3.548441565656566e+000 -4.409848486332709e-002 -9.078708186304740e-002 1.653911006542590e-001 8.053697716407161e-001 -5.653844093048080e-001 3.539080870416159e-001
3.552473885521885e+000 -3.476944976497755e-002 -8.718151757500325e-002 1.659809140163970e-001 8.196832220639955e-001 -5.834005655726003e-001 3.498714945338675e-001
3.556506205387205e+000 -2.537746968517527e-002 -8.360300067480320e-002 1.667217282631304e-001 8.335498280174790e-001 -6.004228724620679e-001 3.457370749711096e-001
3.560538525252525e+000 -1.592269173450424e-002 -8.005063414559732e-002 1.676197111806919e-001 8.469855923331026e-001 -6.163649219723204e-001 3.415463215916111e-001
3.564570845117845e+000 -6.403927917888916e-003 -7.652279630283876e-002 1.686810508544845e-001 8.600058222208403e-001 -6.311617088245837e-001 3.373485571448714e-001
3.568603164983165e+000 3.180596204550408e-003 -7.301598290618205e-002 1.699054208343969e-001 8.726271196094277e-001 -6.447433662927639e-001 3.331601372606164e-001
3.572635484848485e+000 1.283348305087184e-002 -6.952674273703585e-002 1.712947804744722e-001 8.848623653486412e-001 -6.570736821279918e-001 3.290217164928297e-001
3.576667804713805e+000 2.255740874988292e-002 -6.605062826536035e-002 1.728476314869742e-001 8.967229062685378e-001 -6.681243562956729e-001 3.249608555978592e-001
3.580700124579124e+000 3.235486603444734e-002 -6.258262020235939e-002 1.745604410806850e-001 9.082175110868924e-001 -6.778797498089906e-001 3.210008398436027e-001
3.584732444444444e+000 4.222785009122408e-002 -5.911726375364879e-002 1.764277819045321e-001 9.193521811142763e-001 -6.863352631523875e-001 3.171607762795705e-001
3.588764764309764e+000 5.217759091791098e-002 -5.564880237215109e-002 1.784425329237664e-001 9.301301195553943e-001 -6.934955164569234e-001 3.134558481682994e-001
3.592797084175084e+000 6.220433621604796e-002 -5.217131286914345e-002 1.805961228917944e-001 9.405518215373759e-001 -6.993724774498151e-001 3.098976800535662e-001
3.596829404040404e+000 7.230718459415893e-002 -4.867884539799827e-002 1.828787974872994e-001 9.506152439202746e-001 -7.039836621429872e-001 3.064947728358823e-001
3.600861723905724e+000 8.248396630674286e-002 -4.516556649788273e-002 1.852798921946119e-001 9.603160191702749e-001 -7.073504975405259e-001 3.032529758201044e-001
3.604894043771044e+000 9.273116669292199e-002 -4.162589770359726e-002 1.877880975949953e-001 9.696476873044356e-001 -7.094968956324302e-001 3.001759643993895e-001
3.608926363636364e+000 1.030438862742609e-001 -3.805464130411651e-002 1.903917088620754e-001 9.786019285388901e-001 -7.104480593236923e-001 2.972656960413666e-001
3.612958683501684e+000 1.134158319999770e-001 -3.444708935317387e-002 1.930788538857333e-001 9.871687839640979e-001 -7.102295296914796e-001 2.945228299344605e-001
3.616991003367003e+000 1.238393351232803e-001 -3.079911752110442e-002 1.958376954333184e-001 9.953368537342267e-001 -7.088664800448619e-001 2.919471066663493e-001
3.621023323232323e+000 1.343053912759623e-001 -2.710726686433285e-002 1.986566045729394e-001 1.003093465029344e+000 -7.063832537852582e-001 2.895376835872230e-001
3.625055643097643e+000 1.448037185786291e-001 -2.336881376178690e-002 2.015243056894670e-001 1.010424806564911e+000 -7.028031310557278e-001 2.872934168957332e-001
3.629087962962963e+000 1.553228309512125e-001 -1.958182535214381e-002 2.044299951195969e-001 1.017316030676819e+000 -6.981483023232741e-001 2.852130839279931e-001
3.633120282828283e+000 1.658501252321904e-001 -1.574519817889719e-002 2.073634344981581e-001 1.023751325881176e+000 -6.924400276761115e-001 2.832955458655995e-001
3.637152602693603e+000 1.763719813891871e-001 -1.185867999198953e-002 2.103150190328558e-001 1.029713962900451e+000 -6.856989628878625e-001 2.815398546540103e-001
3.641184922558923e+000 1.868738750172433e-001 -7.922875741670277e-003 2.132758218475766e-001 1.035186317524245e+000 -6.779456325426051e-001 2.799453086013374e-001
3.645217242424242e+000 1.973405008822606e-001 -3.939238714077087e-003 2.162376166262012e-001 1.040149874958599e+000 -6.692010277807106e-001 2.785114633545022e-001
3.649249562289562e+000 2.077559058830044e-001 8.995236123121586e-005 2.191928812991523e-001 1.044585222057733e+000 -6.594873031801487e-001 2.772381079204286e-001
3.653281882154882e+000 2.181036623555107e-001 4.161799655738152e-003 2.221331846238140e-001 1.048472168624496e+000 -6.488249768325174e-001 2.761162702128561e-001
3.657314202020202e+000 2.283668644868905e-001 8.272137731057283e-003 2.250558003933991e-001 1.051789240949850e+000 -6.372481866334251e-001 2.751650456846200e-001
3.661346521885522e+000 2.385285369755141e-001 1.241667813958070e-002 2.279533681478709e-001 1.054514380236572e+000 -6.247835327857267e-001 2.743744140509573e-001
3.665378841750842e+000 2.485715916612085e-001 1.659034145413862e-002 2.308209896153709e-001 1.056624570084035e+000 -6.114655790928223e-001 2.737444272269522e-001
3.669411161616162e+000 2.584790374436492e-001 2.078753092122398e-002 2.336543517020878e-001 1.058095995234751e+000 -5.973337680079580e-001 2.732749940334351e-001
3.673443481481481e+000 2.682341339740013e-001 2.500221872617536e-002 2.364496979185393e-001 1.058904152908114e+000 -5.824329335822338e-001 2.729658150548062e-001
3.677475801346801e+000 2.778205406822397e-001 2.922803448123990e-002 2.392038024515412e-001 1.059024010360002e+000 -5.668136388807824e-001 2.728163238205381e-001
3.681508121212121e+000 2.872224570989438e-001 3.345835379908069e-002 2.419139503624258e-001 1.058430209314372e+000 -5.505323109337980e-001 2.728256385351085e-001
3.685540441077441e+000 2.964247501659968e-001 3.768638465801666e-002 2.445779259010276e-001 1.057097314100481e+000 -5.336511556211246e-001 2.729925226128880e-001
3.689572760942761e+000 3.054130644375391e-001 4.190524935885565e-002 2.471940104202302e-001 1.055000096524138e+000 -5.162378492788377e-001 2.733153516329510e-001
3.693605080808081e+000 3.141739115965249e-001 4.610806036736026e-002 2.497609907220793e-001 1.052113847586951e+000 -4.983650189539273e-001 2.737920843092992e-001
3.697637400673401e+000 3.226947364736106e-001 5.028798899049414e-002 2.522781777725043e-001 1.048414704208794e+000 -4.801095382513305e-001 2.744202351894276e-001
3.701669720538720e+000 3.309639578140520e-001 5.443832654054370e-002 2.547454348196801e-001 1.043879978290020e+000 -4.615516783104760e-001 2.751968456570363e-001
3.705702040404041e+000 3.389709833963670e-001 5.855253819326611e-002 2.571632131452833e-001 1.038488475935221e+000 -4.427741618157415e-001 2.761184482452868e-001
3.709734360269360e+000 3.467062006726854e-001 6.262430997037383e-002 2.595325930502028e-001 1.032220796154195e+000 -4.238611722808648e-001 2.771810189961732e-001
3.713766680134680e+000 3.541609459136800e-001 6.664758944631855e-002 2.618553275335185e-001 1.025059600467205e+000 -4.048973715681078e-001 2.783799135003719e-001
3.717799000000000e+000 3.613274565845304e-001 7.061662124358259e-002 2.641338866267540e-001 1.016989847590625e+000 -3.859669746822181e-001 2.797097839490997e-001
