---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.UpdData = 4
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.FileName = "..\Input\SampleBVH-output-euler-rightlegtd.txt"
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.NumberFormat.Digits = 15
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.NumberFormat.Width = 23
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.NumberFormat.Style = ScientificNumber
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.NumberFormat.FormatStr = "%23.15e"
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.Values = 
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.Search = 
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.Format = 0
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.SepSign = " "
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.SepSpaceAutoOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.LineSepSign = ""
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.Header.TitleSectionOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.Header.ConstSectionOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.Header.VarSectionOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.Header.ColumnNamesOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.Header.LinePrefix = ""
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.Header.ShortenNamesOnOff = Off
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.Header.ColumnIDString = "col"
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.ConstSectionSaveOptionsOnOff = On
Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.HipFlexion
col2  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.HipAbduction
col3  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.HipExternalRotation
col4  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.KneeFlexion
col5  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.AnklePlantarFlexion
col6  Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.HipFlexion Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.HipAbduction Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.HipExternalRotation Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.KneeFlexion Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.AnklePlantarFlexion Main.Studies.MotionOptimization.JointAngleOutputs.OutputFile3.SubTalarEversion
3.056498542087542e+000 5.126375399289240e-002 3.964926317124440e-002 -3.164475310109979e-001 9.792431857340498e-001 -5.805130955531243e-001 3.144523997418906e-001
3.060530861952862e+000 6.392737263464141e-002 3.740384127301577e-002 -3.141500203350914e-001 9.905591789686581e-001 -5.819364266830482e-001 3.099401310012715e-001
3.064563181818182e+000 7.671783992134985e-002 3.515913352861744e-002 -3.117263367537377e-001 1.001473523588604e+000 -5.822361379937940e-001 3.054809800889944e-001
3.068595501683502e+000 8.962558857437927e-002 3.292325057411927e-002 -3.091853354446981e-001 1.011972607309921e+000 -5.814343745925407e-001 3.010774563570131e-001
3.072627821548822e+000 1.026394049072660e-001 3.070430371785826e-002 -3.065359199331400e-001 1.022041117378957e+000 -5.795550831088430e-001 2.967312870673454e-001
3.076660141414141e+000 1.157464853832622e-001 2.851033753343568e-002 -3.037868789824684e-001 1.031662195120699e+000 -5.766236777478611e-001 2.924440226323265e-001
3.080692461279461e+000 1.289323732439285e-001 2.634932938590717e-002 -3.009470065579840e-001 1.040817677878774e+000 -5.726659040913907e-001 2.882161034075386e-001
3.084724781144781e+000 1.421812463740884e-001 2.422904293236750e-002 -2.980247151330208e-001 1.049488160787955e+000 -5.677088125391561e-001 2.840489845487263e-001
3.088757101010101e+000 1.554759090772740e-001 2.215703009912762e-002 -2.950282093766953e-001 1.057653237894543e+000 -5.617798703028797e-001 2.799440929505915e-001
3.092789420875421e+000 1.687979281666305e-001 2.014059159668369e-002 -2.919655075733762e-001 1.065291675643708e+000 -5.549068273512973e-001 2.759027190768127e-001
3.096821740740741e+000 1.821279754994615e-001 1.818660972655972e-002 -2.888439896879665e-001 1.072381428078574e+000 -5.471194110377305e-001 2.719287588787140e-001
3.100854060606061e+000 1.954457133613340e-001 1.630169329722508e-002 -2.856710687716100e-001 1.078899989335543e+000 -5.384471005716046e-001 2.680248104084337e-001
3.104886380471380e+000 2.087301737830818e-001 1.449201226491370e-002 -2.824537207134166e-001 1.084824378161487e+000 -5.289210973680595e-001 2.641950604163246e-001
3.108918700336700e+000 2.219598953416294e-001 1.276329635837059e-002 -2.791986129507127e-001 1.090131300845286e+000 -5.185742086845132e-001 2.604446216933334e-001
3.112951020202020e+000 2.351131869296286e-001 1.112074910070526e-002 -2.759119323088884e-001 1.094797228331101e+000 -5.074417176983492e-001 2.567804734229808e-001
3.116983340067340e+000 2.481680210085087e-001 9.569251082220509e-003 -2.726001571151053e-001 1.098798691040446e+000 -4.955595082051864e-001 2.532076100918418e-001
3.121015659932660e+000 2.611026809495202e-001 8.112986547877066e-003 -2.692688771062911e-001 1.102112117952035e+000 -4.829678627268472e-001 2.497350649526412e-001
3.125047979797980e+000 2.738956182122156e-001 6.755670142642112e-003 -2.659236416973464e-001 1.104714156478838e+000 -4.697092587705933e-001 2.463715485361792e-001
3.129080299663300e+000 2.865256478326339e-001 5.500597749158231e-003 -2.625699489403477e-001 1.106581829476040e+000 -4.558282555563066e-001 2.431247656878481e-001
3.133112619528619e+000 2.989723230017731e-001 4.350135394105781e-003 -2.592124013508872e-001 1.107692344410776e+000 -4.413755122569913e-001 2.400083419772997e-001
3.137144939393939e+000 3.112157081548361e-001 3.306490123511807e-003 -2.558560889557630e-001 1.108023754462188e+000 -4.264015710701059e-001 2.370303667243828e-001
3.141177259259259e+000 3.232367536205413e-001 2.371187151775533e-003 -2.525055847673720e-001 1.107554750097568e+000 -4.109611026118927e-001 2.342010842153815e-001
3.145209579124579e+000 3.350173217204367e-001 1.545214806616624e-003 -2.491652080228665e-001 1.106264911012845e+000 -3.951115307077916e-001 2.315304864316465e-001
3.149241898989899e+000 3.465402611346886e-001 8.290425000638813e-004 -2.458390101061827e-001 1.104134866691664e+000 -3.789127146513792e-001 2.290279901203289e-001
3.153274218855219e+000 3.577894602772731e-001 2.226471446087341e-004 -2.425307574426132e-001 1.101146457077735e+000 -3.624265497687286e-001 2.267020927528723e-001
3.157306538720539e+000 3.687498805192823e-001 -2.744521998874205e-004 -2.392439107979851e-001 1.097282889593194e+000 -3.457165060984085e-001 2.245600185455131e-001
3.161338858585859e+000 3.794075697173469e-001 -6.631524233569053e-004 -2.359815992391609e-001 1.092528888757000e+000 -3.288471270371943e-001 2.226073673813840e-001
3.165371178451178e+000 3.897496564917628e-001 -9.447192368958746e-004 -2.327465878183042e-001 1.086870834806444e+000 -3.118835109828891e-001 2.208477806388997e-001
3.169403498316498e+000 3.997643264253110e-001 -1.120737397386495e-003 -2.295412393152494e-001 1.080296888599198e+000 -2.948907986084769e-001 2.192826385442190e-001
3.173435818181818e+000 4.094407825289029e-001 -1.193060398539503e-003 -2.263674702736009e-001 1.072797102320866e+000 -2.779336856967858e-001 2.179108034459882e-001
3.177468138047138e+000 4.187691939246321e-001 -1.163760608475339e-003 -2.232267005771488e-001 1.064363518188886e+000 -2.610759777789011e-001 2.167284205164231e-001
3.181500457912458e+000 4.277406382609517e-001 -1.035079732371935e-003 -2.201197953585840e-001 1.054990258692384e+000 -2.443801992636990e-001 2.157287814766804e-001
3.185532777777778e+000 4.363470437533963e-001 -8.093788371026367e-004 -2.170469980013451e-001 1.044673611792440e+000 -2.279072656382807e-001 2.149022515885197e-001
3.189565097643098e+000 4.445811356195484e-001 -4.890870882694465e-004 -2.140078525053807e-001 1.033412114302571e+000 -2.117162220851121e-001 2.142362583687730e-001
3.193597417508418e+000 4.524363901618458e-001 -7.664884897740087e-005 -2.110011128979041e-001 1.021206636920452e+000 -1.958640465825699e-001 2.137153402665229e-001
3.197629737373737e+000 4.599069988885906e-001 4.255301288653701e-004 -2.080246376512937e-001 1.008060474276039e+000 -1.804055118956870e-001 2.133212520234982e-001
3.201662057239057e+000 4.669878446057435e-001 1.015135511017284e-003 -2.050752679088528e-001 9.939794425610852e-001 -1.653930987775076e-001 2.130331211881539e-001
3.205694377104377e+000 4.736744905784557e-001 1.689993829444347e-003 -2.021486886373832e-001 9.789719865457862e-001 -1.508769504475592e-001 2.128276482843330e-001
3.209726696969697e+000 4.799631825896403e-001 2.448116684570900e-003 -1.992392719067043e-001 9.630492974511111e-001 -1.369048555346355e-001 2.126793407546797e-001
3.213759016835017e+000 4.858508627910339e-001 3.287738511654315e-003 -1.963399023624790e-001 9.462254427131479e-001 -1.235222445518929e-001 2.125607677715689e-001
3.217791336700337e+000 4.913351944412345e-001 4.207346960773295e-003 -1.934417856913197e-001 9.285175078897856e-001 -1.107721838986170e-001 2.124428201081149e-001
3.221823656565657e+000 4.964145975144788e-001 5.205704454857241e-003 -1.905342400288784e-001 9.099457502483692e-001 -9.869535028906556e-002 2.122949570135818e-001
3.225855976430976e+000 5.010882951920888e-001 6.281858379942884e-003 -1.876044693744633e-001 8.905337630707932e-001 -8.732996768988038e-002 2.120854205625174e-001
3.229888296296296e+000 5.053563702077769e-001 7.435136188606917e-003 -1.846373191807577e-001 8.703086488717303e-001 -7.671168979050888e-002 2.117813976000971e-001
3.233920616161616e+000 5.092198293955571e-001 8.665121296478562e-003 -1.816150161137940e-001 8.493011983125247e-001 -6.687341411014661e-002 2.113491113809106e-001
3.237952936026936e+000 5.126806748658999e-001 9.971606477222839e-003 -1.785168946803102e-001 8.275460703176288e-001 -5.784501789289604e-002 2.107538291558846e-001
3.241985255892256e+000 5.157419801427881e-001 1.135452334821863e-002 -1.753191133532452e-001 8.050819683567013e-001 -4.965300919585491e-002 2.099597734261056e-001
3.246017575757576e+000 5.184079692328201e-001 1.281384838444133e-002 -1.719943631812347e-001 7.819518074283494e-001 -4.232008948089596e-002 2.089299231889195e-001
3.250049895622896e+000 5.206840959985708e-001 1.434948589779039e-002 -1.685115738431772e-001 7.582028649776886e-001 -3.586462992890772e-002 2.076256988163007e-001
3.254082215488215e+000 5.225771201461461e-001 1.596112685559548e-002 -1.648356266466118e-001 7.338869071366342e-001 -3.030007257127114e-002 2.060065417904880e-001
3.258114535353535e+000 5.240951751036366e-001 1.764808205674839e-002 -1.609270907166490e-001 7.090602805373423e-001 -2.563427518254963e-002 2.040294129491211e-001
3.262146855218855e+000 5.252478228981272e-001 1.940908965498900e-002 -1.567420069385243e-001 6.837839594799818e-001 -2.186882581245341e-002 2.016482364133825e-001
3.266179175084175e+000 5.260460915783765e-001 2.124209831447854e-002 -1.522317544155456e-001 6.581235372944383e-001 -1.899835990030907e-002 1.988133214862680e-001
3.270211494949495e+000 5.265024907966934e-001 2.314402783615344e-002 -1.473430470311182e-001 6.321491492672128e-001 -1.700992227682979e-002 1.954708069756330e-001
3.274243814814815e+000 5.266310007797905e-001 2.511051010587351e-002 -1.420181234647298e-001 6.059353136168302e-001 -1.588242725655683e-002 1.915621920068085e-001
3.278276134680135e+000 5.264470304305734e-001 2.713561546948640e-002 -1.361952121273853e-001 5.795606769879160e-001 -1.558628316837095e-002 1.870240471647583e-001
3.282308454545454e+000 5.259673421349389e-001 2.921157288355780e-002 -1.298093710937903e-001 5.531076510929952e-001 -1.608326054749311e-002 1.817880362375850e-001
3.286340774410774e+000 5.252099432421112e-001 3.132849622205858e-002 -1.227938190932615e-001 5.266619278435099e-001 -1.732669070565011e-002 1.757814137757959e-001
3.290373094276094e+000 5.241939471696203e-001 3.347413437301738e-002 -1.150818825007528e-001 5.003118631649580e-001 -1.926207943778391e-002 1.689281909614419e-001
3.294405414141414e+000 5.229394111594977e-001 3.563366925444345e-002 -1.066096785656405e-001 4.741477251281300e-001 -2.182820558634990e-002 1.611511745646405e-001
3.298437734006734e+000 5.214671622702620e-001 3.778959261640957e-002 -9.731962759547713e-002 4.482608090350174e-001 -2.495874201018444e-002 1.523750717874784e-001
3.302470053872054e+000 5.197986264515058e-001 3.992169813934310e-002 -8.716482555337494e-002 4.227424300810673e-001 -2.858438315597247e-002 1.425308063569176e-001
3.306502373737374e+000 5.179556756016917e-001 4.200722871708162e-002 -7.611420366479201e-002 3.976828135305077e-001 -3.263538765060321e-002 1.315610937090507e-001
3.310534693602694e+000 5.159605033479942e-001 4.402121834832662e-002 -6.415824841741101e-002 3.731699130151167e-001 -3.704435116018332e-002 1.194271617743817e-001
3.314567013468013e+000 5.138355315128936e-001 4.593706113848262e-002 -5.131486037704870e-002 3.492881981400213e-001 -4.174892599196237e-002 1.061162726094196e-001
3.318599333333333e+000 5.116033356272959e-001 4.772732348705722e-002 -3.763471880029396e-002 3.261174611859367e-001 -4.669412021360592e-002 9.164941227904311e-002
3.322631653198653e+000 5.092865609241956e-001 4.936478755831009e-002 -2.320533905358025e-002 3.037316983018398e-001 -5.183377290394411e-002 7.608822201646176e-002
3.326663973063973e+000 5.069077851389168e-001 5.082367556017342e-002 -8.152926394151626e-003 2.821981220894670e-001 -5.713084979488887e-002 5.954002781699302e-002
3.330696292929293e+000 5.044892794170370e-001 5.208096122744488e-002 7.358791199323388e-003 2.615763587390696e-001 -6.255635655957706e-002 4.215978168290439e-002
3.334728612794613e+000 5.020526312900898e-001 5.311763793645641e-002 2.313328189916457e-002 2.419178740378309e-001 -6.808691639431935e-002 2.414793228200262e-002
3.338760932659933e+000 4.996182257965050e-001 5.391979386029955e-002 3.894952003052776e-002 2.232656595241680e-001 -7.370135775208765e-002 5.743731789554087e-003
3.342793252525253e+000 4.972046256724619e-001 5.447935247945157e-002 5.457330350472500e-002 2.056541930552516e-001 -7.937692629541047e-002 -1.278578408255739e-002
3.346825572390572e+000 4.948279349897634e-001 5.479437467130222e-002 6.977038311434322e-002 1.891096670675105e-001 -8.508587884393568e-002 -3.116008267939557e-002
3.350857892255892e+000 4.925012556947428e-001 5.486888112112331e-002 8.431978268580267e-002 1.736504540592358e-001 -9.079316951699604e-002 -4.910093530317138e-002
3.354890212121212e+000 4.902343411328343e-001 5.471222726695801e-002 9.802559108895834e-002 1.592877560634087e-001 -9.645569670226180e-002 -6.634763738444977e-002
3.358922531986532e+000 4.880335145471677e-001 5.433812961174178e-002 1.107257810118528e-001 1.460263684674707e-001 -1.020232150764307e-001 -8.266967949587721e-002
3.362954851851852e+000 4.859018658010713e-001 5.376348588814839e-002 1.222971793798375e-001 1.338654827150211e-001 -1.074406473865290e-001 -9.787546026430530e-002
3.366987171717172e+000 4.838396845719722e-001 5.300714309975785e-002 1.326564138435186e-001 1.227994588346624e-001 -1.126512689888737e-001 -1.118164420938102e-001
3.371019491582492e+000 4.818450490626942e-001 5.208874766342908e-002 1.417573009733556e-001 1.128185158222001e-001 -1.176001451397362e-001 -1.243869655463378e-001
3.375051811447811e+000 4.799144741438874e-001 5.102777088133736e-002 1.495855852069384e-001 1.039093107427598e-001 -1.222372691836523e-001 -1.355205595425645e-001
3.379084131313131e+000 4.780435312757930e-001 4.984275558361606e-002 1.561521275251789e-001 9.605539989287133e-002 -1.265200223506768e-001 -1.451839193692905e-001
3.383116451178451e+000 4.762273769154436e-001 4.855078837892668e-002 1.614856034030932e-001 8.923759297992863e-002 -1.304147817528136e-001 -1.533697756827913e-001
3.387148771043771e+000 4.744611559487371e-001 4.716717274743565e-002 1.656255737915301e-001 8.343422218327731e-002 -1.338976844438553e-001 -1.600897110283153e-001
3.391181090909091e+000 4.727402734925107e-001 4.570526250804474e-002 1.686165257161151e-001 7.862135167643586e-002 -1.369546783433880e-001 -1.653676961852581e-001
3.395213410774411e+000 4.710605481601840e-001 4.417641094874236e-002 1.705032088309024e-001 7.477295277716307e-002 -1.395810496349604e-001 -1.692348085338849e-001
3.399245730639731e+000 4.694182713000543e-001 4.258999559048449e-002 1.713273683183781e-001 7.186106638172840e-002 -1.417806213009549e-001 -1.717253259261392e-001
3.403278050505050e+000 4.678102004114289e-001 4.095348999231874e-002 1.711258133730717e-001 6.985596899091590e-002 -1.435647878085885e-001 -1.728741925306695e-001
3.407310370370370e+000 4.662335121923807e-001 3.927256751061359e-002 1.699296631892411e-001 6.872635190908707e-002 -1.449515070155021e-001 -1.727157277321915e-001
3.411342690235690e+000 4.646857338567065e-001 3.755123040608366e-002 1.677645670227397e-001 6.843951537560518e-002 -1.459643270381524e-001 -1.712833798090674e-001
3.415375010101010e+000 4.631646628465565e-001 3.579196016517949e-002 1.646516888165426e-001 6.896157124860888e-002 -1.466314856312831e-001 -1.686103014091092e-001
3.419407329966330e+000 4.616682762644188e-001 3.399588633605410e-002 1.606092663294483e-001 7.025764079936762e-002 -1.469850805101578e-001 -1.647305319515887e-001
3.423439649831650e+000 4.601946249068623e-001 3.216297259236778e-002 1.556545810883694e-001 7.229202888374108e-002 -1.470602787804117e-001 -1.596805933524748e-001
3.427471969696970e+000 4.587417053477869e-001 3.029221857403663e-002 1.498061929226290e-001 7.502835239109897e-002 -1.468945232012400e-001 -1.535013246949257e-001
3.431504289562290e+000 4.573073056442398e-001 2.838187578084583e-002 1.430862961849600e-001 7.842960171794294e-002 -1.465267022557748e-001 -1.462397898367402e-001
3.435536609427609e+000 4.558888228885143e-001 2.642967642986283e-002 1.355230463080710e-001 8.245812210845666e-002 -1.459962702387858e-001 -1.379510848521693e-001
3.439568929292929e+000 4.544830539706929e-001 2.443307471248502e-002 1.271526919212261e-001 8.707551599045928e-002 -1.453423224101219e-001 -1.286998592795944e-001
3.443601249158249e+000 4.530859657900822e-001 2.238949978657723e-002 1.180213392088235e-001 9.224248300631681e-002 -1.446026435361351e-001 -1.185613667137149e-001
3.447633569023569e+000 4.516924575900807e-001 2.029661911538971e-002 1.081861793018285e-001 9.791862672582348e-002 -1.438127572297968e-001 -1.076218882489915e-001
3.451665888888889e+000 4.502961347950193e-001 1.815260927804041e-002 9.771603140605017e-002 1.040622635337735e-001 -1.430050121324845e-001 -9.597842280528479e-002
3.455698208754209e+000 4.488891188680386e-001 1.595642792576002e-002 8.669109814689201e-002 1.106302692275913e-001 -1.422077503872157e-001 -8.373759934095236e-002
3.459730528619529e+000 4.474619198516688e-001 1.370807377966510e-002 7.520189373964248e-002 1.175779938747358e-001 -1.414446122402510e-001 -7.101382639885935e-002
3.463762848484848e+000 4.460033961313052e-001 1.140881347990419e-002 6.334738114085556e-002 1.248592683636076e-001 -1.407340354062492e-001 -5.792675138534155e-002
3.467795168350168e+000 4.445008178432046e-001 9.061349475106395e-003 5.123243154250556e-002 1.324265184344008e-001 -1.400890059649320e-001 -4.459816287993877e-002
3.471827488215488e+000 4.429400376697693e-001 6.669905428644318e-003 3.896479068791366e-002 1.402309930112839e-001 -1.395171030714030e-001 -3.114854045181176e-002
3.475859808080808e+000 4.413057622630596e-001 4.240213156504469e-003 2.665178730314739e-002 1.482231031785574e-001 -1.390208444534304e-001 -1.769352392027523e-002
3.479892127946128e+000 4.395819118882504e-001 1.779393220529446e-003 1.439703344233180e-002 1.563528578005347e-001 -1.385982867966024e-001 -4.340608606305053e-003
3.483924447811448e+000 4.377520452849096e-001 -7.042659405034346e-004 2.297354408573590e-003 1.645703718512335e-001 -1.382437954251736e-001 8.813642191387958e-003
3.487956767676768e+000 4.357998064476399e-001 -3.201602831842676e-003 -9.559830082774494e-003 1.728264135745859e-001 -1.379488991901165e-001 2.168564059130940e-002
3.491989087542088e+000 4.337093398852223e-001 -5.702908490163861e-003 -2.109848753599893e-002 1.810729504553811e-001 -1.377031648187285e-001 3.420594920944127e-002
3.496021407407407e+000 4.314656367991638e-001 -8.198246310137325e-003 -3.225521286943564e-002 1.892636563989965e-001 -1.374950254521611e-001 4.631957958451041e-002
3.500053727272727e+000 4.290547993005815e-001 -1.067774263391930e-002 -4.297972237867350e-002 1.973543517059675e-001 -1.373124987804116e-001 5.798550562213259e-002
3.504086047138047e+000 4.264642237998128e-001 -1.313183010867669e-002 -5.323467052389299e-002 2.053033580706757e-001 -1.371437551581390e-001 6.917555696443202e-002
3.508118367003367e+000 4.236827104143924e-001 -1.555143230370515e-002 -6.299490350034409e-002 2.130717606644333e-001 -1.369775310442107e-001 7.987289596030262e-002
3.512150686868687e+000 4.207005092558013e-001 -1.792808829052106e-002 -7.224629108559424e-002 2.206235782220288e-001 -1.368034055897406e-001 9.007027380387472e-002
3.516183006734007e+000 4.175093173715765e-001 -2.025402134736964e-002 -8.098428937664698e-002 2.279258492168731e-001 -1.366119621977506e-001 9.976822062759709e-002
3.520215326599327e+000 4.141022409023400e-001 -2.252215679825542e-002 -8.921238003070529e-002 2.349486478438246e-001 -1.363948532856392e-001 1.089732831309707e-001
3.524247646464646e+000 4.104737352676682e-001 -2.472609615184718e-002 -9.694050693964060e-002 2.416650465915769e-001 -1.361447854210149e-001 1.176963896382834e-001
3.528279966329966e+000 4.066195332818910e-001 -2.686005713775885e-002 -1.041835964393721e-001 2.480510421681397e-001 -1.358554434011488e-001 1.259513929647100e-001
3.532312286195286e+000 4.025368214103163e-001 -2.891855912765751e-002 -1.109662668465349e-001 2.540857177674232e-001 -1.355190533273752e-001 1.337526511786865e-001
3.536344606060606e+000 3.982228960138363e-001 -3.089746952975703e-002 -1.172913726031951e-001 2.597498402466985e-001 -1.351378387076466e-001 1.411198413146292e-001
3.540376925925926e+000 3.936776236311726e-001 -3.279160685847216e-002 -1.231995229919000e-001 2.650283333915932e-001 -1.347006857710323e-001 1.480654661616024e-001
3.544409245791246e+000 3.889008432705491e-001 -3.459694834763538e-002 -1.287076797519914e-001 2.699075710424430e-001 -1.342062049991396e-001 1.546059446508264e-001
3.548441565656566e+000 3.838935768439215e-001 -3.630942120244551e-002 -1.338387115380413e-001 2.743765498582079e-001 -1.336510222416785e-001 1.607553507152024e-001
3.552473885521885e+000 3.786577242496442e-001 -3.792509897137042e-002 -1.386147654231785e-001 2.784265063874462e-001 -1.330320036647266e-001 1.665263134760042e-001
3.556506205387205e+000 3.731960110252030e-001 -3.944019360154361e-002 -1.430568177219933e-001 2.820507899574800e-001 -1.323461769762987e-001 1.719298652069708e-001
3.560538525252525e+000 3.675119306565884e-001 -4.085106901649960e-002 -1.471843404622690e-001 2.852447321718010e-001 -1.315906670123138e-001 1.769753849976533e-001
3.564570845117845e+000 3.616097443699865e-001 -4.215409006535764e-002 -1.510141408007761e-001 2.880055847439945e-001 -1.307623205131309e-001 1.816697040427112e-001
3.568603164983165e+000 3.554941520186348e-001 -4.334639019321451e-002 -1.545639714961286e-001 2.903321058731481e-001 -1.298589601360835e-001 1.860208516798730e-001
3.572635484848485e+000 3.491705886642804e-001 -4.442483654094409e-002 -1.578468606857948e-001 2.922248553328994e-001 -1.288774299362425e-001 1.900326685242186e-001
3.576667804713805e+000 3.426449040682130e-001 -4.538680152353414e-002 -1.608748826889819e-001 2.936857933280891e-001 -1.278148709221544e-001 1.937086170562630e-001
3.580700124579124e+000 3.359233533111797e-001 -4.623004167234335e-002 -1.636582647036154e-001 2.947182389556932e-001 -1.266684204018105e-001 1.970510079411424e-001
3.584732444444444e+000 3.290125396950703e-001 -4.695275678851107e-002 -1.662054584331817e-001 2.953267667613130e-001 -1.254352520328641e-001 2.000611471086684e-001
3.588764764309764e+000 3.219193684018910e-001 -4.755364723395394e-002 -1.685232266475564e-001 2.955171109279096e-001 -1.241126310382297e-001 2.027394782780575e-001
3.592797084175084e+000 3.146510071345879e-001 -4.803196366579510e-002 -1.706167456524335e-001 2.952960762238334e-001 -1.226979746410248e-001 2.050857152140253e-001
3.596829404040404e+000 3.072148502231717e-001 -4.838754393800926e-002 -1.724897248033336e-001 2.946714551903262e-001 -1.211889102782520e-001 2.070989615923331e-001
3.600861723905724e+000 2.996184841910520e-001 -4.862083501180381e-002 -1.741445395515348e-001 2.936519515919653e-001 -1.195833282522106e-001 2.087778189729643e-001
3.604894043771044e+000 2.918696535996214e-001 -4.873290175121103e-002 -1.755823719421986e-001 2.922471100351166e-001 -1.178794267481914e-001 2.101204811158798e-001
3.608926363636364e+000 2.839762263298437e-001 -4.872542628449383e-002 -1.768033542857908e-001 2.904672510472263e-001 -1.160757457440864e-001 2.111248099761713e-001
3.612958683501684e+000 2.759461583465995e-001 -4.860070016272200e-002 -1.778067153505522e-001 2.883234106793298e-001 -1.141711852450439e-001 2.117883893412155e-001
3.616991003367003e+000 2.677874586273812e-001 -4.836160870572015e-002 -1.785909303348572e-001 2.858272840405978e-001 -1.121650048561604e-001 2.121085551923647e-001
3.621023323232323e+000 2.595081544800306e-001 -4.801160573173213e-002 -1.791538754067411e-001 2.829911724565189e-001 -1.100568056433825e-001 2.120824071126210e-001
3.625055643097643e+000 2.511162573062601e-001 -4.755467874396691e-002 -1.794929870784545e-001 2.798279337735641e-001 -1.078464993177187e-001 2.117068119260342e-001
3.629087962962963e+000 2.426197298100037e-001 -4.699530711550981e-002 -1.796054263672479e-001 2.763509352212617e-001 -1.055342723157428e-001 2.109784154624212e-001
3.633120282828283e+000 2.340264564361816e-001 -4.633841573104203e-002 -1.794882465303757e-001 2.725740086106911e-001 -1.031205519746378e-001 2.098936766824355e-001
3.637152602693603e+000 2.253442186364792e-001 -4.558932496732449e-002 -1.791385629932706e-001 2.685114079661797e-001 -1.006059788535393e-001 2.084489304202347e-001
3.641184922558923e+000 2.165806758509487e-001 -4.475369758376058e-002 -1.785537258362434e-001 2.641777693926494e-001 -9.799138654981503e-002 2.066404778129389e-001
3.645217242424242e+000 2.077433521988542e-001 -4.383748361437423e-002 -1.777314959558750e-001 2.595880723136773e-001 -9.527778976874836e-002 2.044647020527683e-001
3.649249562289562e+000 1.988396279137145e-001 -4.284686420864725e-002 -1.766702243843204e-001 2.547576008265316e-001 -9.246638136596533e-002 2.019182081969576e-001
3.653281882154882e+000 1.898767014074813e-001 -4.178826174318839e-002 -1.753703587330492e-001 2.497018376132484e-001 -8.955884985885629e-002 1.989990743153786e-001
3.657314202020202e+000 1.808617167482868e-001 -4.066803081944892e-002 -1.738293609492022e-001 2.444366858028026e-001 -8.655615995549733e-002 1.957027233577029e-001
3.661346521885522e+000 1.718015685139262e-001 -3.949276263014778e-002 -1.720497007518248e-001 2.389780298605224e-001 -8.346042555255506e-002 1.920285490010154e-001
3.665378841750842e+000 1.627030327327634e-001 -3.826901226917889e-002 -1.700338454973879e-001 2.333419489950470e-001 -8.027372335923508e-002 1.879758990802336e-001
3.669411161616162e+000 1.535727383691678e-001 -3.700330154191800e-002 -1.677856865725879e-001 2.275446012835530e-001 -7.699844056016099e-002 1.835453673433812e-001
3.673443481481481e+000 1.444171728931905e-001 -3.570207378254819e-002 -1.653106637487609e-001 2.216021708912579e-001 -7.363732087186985e-002 1.787390393247980e-001
3.677475801346801e+000 1.352426886466540e-001 -3.437165268092013e-002 -1.626158672223596e-001 2.155308135222979e-001 -7.019351005845589e-002 1.735607377415603e-001
